(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | DECLARE: var0 = 35"
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | DECLARE: var1 = 34"
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | DECLARE: var2 = 16"
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | DECLARE: var3 = 32"
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | DECLARE: var4 = 58"
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | PRINT: "Hello from process_1545 [instruction 0]""
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | PRINT: "Hello from process_1545 [instruction 1]""
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | ADD: 16 + 32 = 48"
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | SLEEP: for 139ms"
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:52:23PM) Core:1 "[(06/28/2025 03:52:23PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | ADD: 35 + 34 = 69"
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | SLEEP: for 362ms"
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | SLEEP: for 162ms"
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | DECLARE: var8 = 90"
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | DECLARE: var9 = 67"
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Hello from process_1545 [instruction 10]""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | DECLARE: var11 = 35"
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | DECLARE: var12 = 56"
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Hello from process_1545 [instruction 15]""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | ADD: 34 + 16 = 50"
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:52:24PM) Core:1 "[(06/28/2025 03:52:24PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | SLEEP: for 257ms"
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | DECLARE: var20 = 40"
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:52:25PM) Core:1 "[(06/28/2025 03:52:25PM)] Core 1 | PID 2544 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:52:25PM) Core:1 "Process completed successfully"
