(06/28/2025 03:50:15PM) Core:0 "[(06/28/2025 03:50:15PM)] Core 0 | PID 2417 | DECLARE: var0 = 2"
(06/28/2025 03:50:15PM) Core:0 "[(06/28/2025 03:50:15PM)] Core 0 | PID 2417 | DECLARE: var1 = 33"
(06/28/2025 03:50:15PM) Core:0 "[(06/28/2025 03:50:15PM)] Core 0 | PID 2417 | DECLARE: var2 = 12"
(06/28/2025 03:50:15PM) Core:0 "[(06/28/2025 03:50:15PM)] Core 0 | PID 2417 | DECLARE: var3 = 67"
(06/28/2025 03:50:15PM) Core:0 "[(06/28/2025 03:50:15PM)] Core 0 | PID 2417 | DECLARE: var4 = 78"
(06/28/2025 03:50:15PM) Core:0 "[(06/28/2025 03:50:15PM)] Core 0 | PID 2417 | ADD: 2 + 33 = 35"
(06/28/2025 03:50:15PM) Core:0 "[(06/28/2025 03:50:15PM)] Core 0 | PID 2417 | DECLARE: var1 = 13"
(06/28/2025 03:50:15PM) Core:0 "[(06/28/2025 03:50:15PM)] Core 0 | PID 2417 | PRINT: "Hello from process_1418 [instruction 2]""
(06/28/2025 03:50:15PM) Core:0 "[(06/28/2025 03:50:15PM)] Core 0 | PID 2417 | DECLARE: var3 = 65"
(06/28/2025 03:50:15PM) Core:0 "[(06/28/2025 03:50:15PM)] Core 0 | PID 2417 | PRINT: "Hello from process_1418 [instruction 4]""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | SUBTRACT: 2 - 13 = 0"
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | SLEEP: for 195ms"
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | DECLARE: var7 = 87"
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | SUBTRACT: 65 - 78 = 0"
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | ADD: 78 + 2 = 80"
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:15PM) Core:3 "[(06/28/2025 03:50:15PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | SLEEP: for 395ms"
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | DECLARE: var13 = 2"
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | ADD: 78 + 2 = 80"
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | SUBTRACT: 2 - 13 = 0"
(06/28/2025 03:50:16PM) Core:3 "[(06/28/2025 03:50:16PM)] Core 3 | PID 2417 | SUBTRACT: 13 - 12 = 1"
