(06/28/2025 03:47:48PM) Core:3 "[(06/28/2025 03:47:48PM)] Core 3 | PID 2272 | DECLARE: var0 = 60"
(06/28/2025 03:47:48PM) Core:3 "[(06/28/2025 03:47:48PM)] Core 3 | PID 2272 | DECLARE: var1 = 50"
(06/28/2025 03:47:48PM) Core:3 "[(06/28/2025 03:47:48PM)] Core 3 | PID 2272 | DECLARE: var2 = 98"
(06/28/2025 03:47:48PM) Core:3 "[(06/28/2025 03:47:48PM)] Core 3 | PID 2272 | DECLARE: var3 = 50"
(06/28/2025 03:47:48PM) Core:3 "[(06/28/2025 03:47:48PM)] Core 3 | PID 2272 | DECLARE: var4 = 70"
(06/28/2025 03:47:48PM) Core:3 "[(06/28/2025 03:47:48PM)] Core 3 | PID 2272 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:47:48PM) Core:3 "[(06/28/2025 03:47:48PM)] Core 3 | PID 2272 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | PRINT: "Hello from process_1273 [instruction 1]""
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | PRINT: "Hello from process_1273 [instruction 2]""
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | DECLARE: var3 = 3"
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | SUBTRACT: 70 - 60 = 10"
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | SUBTRACT: 60 - 50 = 10"
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | SLEEP: for 454ms"
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | SUBTRACT: 98 - 3 = 95"
(06/28/2025 03:47:49PM) Core:3 "[(06/28/2025 03:47:49PM)] Core 3 | PID 2272 | SLEEP: for 265ms"
