(06/28/2025 03:49:11PM) Core:0 "[(06/28/2025 03:49:11PM)] Core 0 | PID 2354 | DECLARE: var0 = 41"
(06/28/2025 03:49:11PM) Core:0 "[(06/28/2025 03:49:11PM)] Core 0 | PID 2354 | DECLARE: var1 = 45"
(06/28/2025 03:49:11PM) Core:0 "[(06/28/2025 03:49:11PM)] Core 0 | PID 2354 | DECLARE: var2 = 94"
(06/28/2025 03:49:11PM) Core:0 "[(06/28/2025 03:49:11PM)] Core 0 | PID 2354 | DECLARE: var3 = 9"
(06/28/2025 03:49:11PM) Core:0 "[(06/28/2025 03:49:11PM)] Core 0 | PID 2354 | DECLARE: var4 = 48"
(06/28/2025 03:49:11PM) Core:0 "[(06/28/2025 03:49:11PM)] Core 0 | PID 2354 | ADD: 41 + 45 = 86"
(06/28/2025 03:49:11PM) Core:0 "[(06/28/2025 03:49:11PM)] Core 0 | PID 2354 | ADD: 45 + 94 = 139"
(06/28/2025 03:49:11PM) Core:0 "[(06/28/2025 03:49:11PM)] Core 0 | PID 2354 | DECLARE: var2 = 78"
(06/28/2025 03:49:11PM) Core:0 "[(06/28/2025 03:49:11PM)] Core 0 | PID 2354 | SUBTRACT: 9 - 48 = 0"
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | SLEEP: for 259ms"
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Hello from process_1355 [instruction 5]""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | SLEEP: for 422ms"
(06/28/2025 03:49:12PM) Core:0 "[(06/28/2025 03:49:12PM)] Core 0 | PID 2354 | ADD: 41 + 45 = 86"
(06/28/2025 03:49:13PM) Core:0 "[(06/28/2025 03:49:13PM)] Core 0 | PID 2354 | PRINT: "Hello from process_1355 [instruction 11]""
(06/28/2025 03:49:13PM) Core:0 "[(06/28/2025 03:49:13PM)] Core 0 | PID 2354 | ADD: 78 + 9 = 87"
(06/28/2025 03:49:13PM) Core:0 "[(06/28/2025 03:49:13PM)] Core 0 | PID 2354 | ADD: 9 + 48 = 57"
(06/28/2025 03:49:13PM) Core:0 "[(06/28/2025 03:49:13PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:49:13PM) Core:0 "[(06/28/2025 03:49:13PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:49:13PM) Core:0 "[(06/28/2025 03:49:13PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:49:13PM) Core:0 "[(06/28/2025 03:49:13PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:49:13PM) Core:0 "[(06/28/2025 03:49:13PM)] Core 0 | PID 2354 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:49:13PM) Core:1 "[(06/28/2025 03:49:13PM)] Core 1 | PID 2354 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:49:13PM) Core:1 "[(06/28/2025 03:49:13PM)] Core 1 | PID 2354 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:49:13PM) Core:1 "[(06/28/2025 03:49:13PM)] Core 1 | PID 2354 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:49:13PM) Core:1 "[(06/28/2025 03:49:13PM)] Core 1 | PID 2354 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:49:13PM) Core:1 "[(06/28/2025 03:49:13PM)] Core 1 | PID 2354 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:49:13PM) Core:1 "[(06/28/2025 03:49:13PM)] Core 1 | PID 2354 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:49:13PM) Core:1 "[(06/28/2025 03:49:13PM)] Core 1 | PID 2354 | PRINT: "Loop iteration 3 (outer 4)""
