(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | DECLARE: var0 = 88"
(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | DECLARE: var1 = 82"
(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | DECLARE: var2 = 25"
(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | DECLARE: var3 = 6"
(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | DECLARE: var4 = 43"
(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | SUBTRACT: 88 - 82 = 6"
(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | SUBTRACT: 82 - 25 = 57"
(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | DECLARE: var2 = 32"
(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | ADD: 6 + 43 = 49"
(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | DECLARE: var4 = 4"
(06/28/2025 03:50:41PM) Core:0 "[(06/28/2025 03:50:41PM)] Core 0 | PID 2443 | SUBTRACT: 88 - 82 = 6"
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | SLEEP: for 478ms"
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | ADD: 6 + 4 = 10"
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Hello from process_1444 [instruction 9]""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | DECLARE: var10 = 74"
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:42PM) Core:0 "[(06/28/2025 03:50:42PM)] Core 0 | PID 2443 | PRINT: "Loop iteration 2 (outer 1)""
