(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | DECLARE: var0 = 30"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | DECLARE: var1 = 37"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | DECLARE: var2 = 44"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | DECLARE: var3 = 89"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | DECLARE: var4 = 35"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | DECLARE: var0 = 85"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | SUBTRACT: 37 - 44 = 0"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | PRINT: "Hello from process_1213 [instruction 2]""
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | DECLARE: var3 = 51"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | DECLARE: var4 = 96"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | DECLARE: var5 = 83"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | SLEEP: for 156ms"
(06/28/2025 03:46:48PM) Core:1 "[(06/28/2025 03:46:48PM)] Core 1 | PID 2212 | SLEEP: for 271ms"
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | SLEEP: for 447ms"
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | PRINT: "Hello from process_1213 [instruction 9]""
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | DECLARE: var10 = 69"
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | ADD: 37 + 44 = 81"
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | PRINT: "Hello from process_1213 [instruction 12]""
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | ADD: 51 + 96 = 147"
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:46:49PM) Core:1 "[(06/28/2025 03:46:49PM)] Core 1 | PID 2212 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:46:50PM) Core:1 "[(06/28/2025 03:46:50PM)] Core 1 | PID 2212 | SLEEP: for 379ms"
(06/28/2025 03:46:50PM) Core:1 "[(06/28/2025 03:46:50PM)] Core 1 | PID 2212 | ADD: 37 + 44 = 81"
(06/28/2025 03:46:50PM) Core:1 "[(06/28/2025 03:46:50PM)] Core 1 | PID 2212 | PRINT: "Hello from process_1213 [instruction 17]""
(06/28/2025 03:46:50PM) Core:1 "[(06/28/2025 03:46:50PM)] Core 1 | PID 2212 | DECLARE: var18 = 38"
