(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | DECLARE: var0 = 32"
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | DECLARE: var1 = 20"
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | DECLARE: var2 = 38"
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | DECLARE: var3 = 5"
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | DECLARE: var4 = 41"
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | DECLARE: var0 = 23"
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | DECLARE: var1 = 1"
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Hello from process_1651 [instruction 2]""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | DECLARE: var4 = 85"
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | PRINT: "Hello from process_1651 [instruction 5]""
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | SUBTRACT: 1 - 38 = 0"
(06/28/2025 03:54:10PM) Core:1 "[(06/28/2025 03:54:10PM)] Core 1 | PID 2650 | SUBTRACT: 38 - 5 = 33"
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | SLEEP: for 311ms"
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:54:11PM) Core:1 "[(06/28/2025 03:54:11PM)] Core 1 | PID 2650 | PRINT: "Loop iteration 2 (outer 4)""
