(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | DECLARE: var0 = 36"
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | DECLARE: var1 = 98"
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | DECLARE: var2 = 48"
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | DECLARE: var3 = 29"
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | DECLARE: var4 = 79"
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:48:56PM) Core:3 "[(06/28/2025 03:48:56PM)] Core 3 | PID 2339 | SUBTRACT: 48 - 29 = 19"
(06/28/2025 03:48:57PM) Core:3 "[(06/28/2025 03:48:57PM)] Core 3 | PID 2339 | SLEEP: for 310ms"
(06/28/2025 03:48:57PM) Core:3 "[(06/28/2025 03:48:57PM)] Core 3 | PID 2339 | ADD: 79 + 36 = 115"
