(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | DECLARE: var0 = 18"
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | DECLARE: var1 = 13"
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | DECLARE: var2 = 24"
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | DECLARE: var3 = 46"
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | DECLARE: var4 = 56"
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | PRINT: "Hello from process_1722 [instruction 0]""
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | DECLARE: var1 = 17"
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:55:22PM) Core:2 "[(06/28/2025 03:55:22PM)] Core 2 | PID 2721 | SUBTRACT: 46 - 56 = 0"
