(06/28/2025 03:51:20PM) Core:2 "[(06/28/2025 03:51:20PM)] Core 2 | PID 2482 | DECLARE: var0 = 74"
(06/28/2025 03:51:20PM) Core:2 "[(06/28/2025 03:51:20PM)] Core 2 | PID 2482 | DECLARE: var1 = 80"
(06/28/2025 03:51:20PM) Core:2 "[(06/28/2025 03:51:20PM)] Core 2 | PID 2482 | DECLARE: var2 = 46"
(06/28/2025 03:51:21PM) Core:2 "[(06/28/2025 03:51:20PM)] Core 2 | PID 2482 | DECLARE: var3 = 16"
(06/28/2025 03:51:21PM) Core:2 "[(06/28/2025 03:51:21PM)] Core 2 | PID 2482 | DECLARE: var4 = 56"
(06/28/2025 03:51:21PM) Core:2 "[(06/28/2025 03:51:21PM)] Core 2 | PID 2482 | PRINT: "Hello from process_1483 [instruction 0]""
(06/28/2025 03:51:21PM) Core:2 "[(06/28/2025 03:51:21PM)] Core 2 | PID 2482 | DECLARE: var1 = 22"
(06/28/2025 03:51:21PM) Core:2 "[(06/28/2025 03:51:21PM)] Core 2 | PID 2482 | SLEEP: for 166ms"
(06/28/2025 03:51:21PM) Core:2 "[(06/28/2025 03:51:21PM)] Core 2 | PID 2482 | SLEEP: for 257ms"
(06/28/2025 03:51:21PM) Core:2 "[(06/28/2025 03:51:21PM)] Core 2 | PID 2482 | DECLARE: var4 = 34"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | SUBTRACT: 74 - 22 = 52"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | SUBTRACT: 22 - 46 = 0"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | SUBTRACT: 46 - 16 = 30"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | SUBTRACT: 16 - 34 = 0"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | SUBTRACT: 34 - 74 = 0"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | DECLARE: var10 = 98"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | SUBTRACT: 22 - 46 = 0"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | DECLARE: var12 = 7"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | DECLARE: var13 = 44"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | DECLARE: var15 = 49"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | DECLARE: var16 = 20"
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:51:21PM) Core:3 "[(06/28/2025 03:51:21PM)] Core 3 | PID 2482 | PRINT: "Loop iteration 2 (outer 2)""
