(06/28/2025 03:47:21PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | DECLARE: var0 = 19"
(06/28/2025 03:47:21PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | DECLARE: var1 = 48"
(06/28/2025 03:47:21PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | DECLARE: var2 = 16"
(06/28/2025 03:47:21PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | DECLARE: var3 = 17"
(06/28/2025 03:47:21PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | DECLARE: var4 = 40"
(06/28/2025 03:47:21PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | PRINT: "Hello from process_1246 [instruction 0]""
(06/28/2025 03:47:21PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | ADD: 48 + 16 = 64"
(06/28/2025 03:47:21PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | SUBTRACT: 16 - 17 = 0"
(06/28/2025 03:47:21PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | SUBTRACT: 17 - 40 = 0"
(06/28/2025 03:47:21PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | DECLARE: var4 = 93"
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:21PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | SLEEP: for 305ms"
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Hello from process_1246 [instruction 7]""
(06/28/2025 03:47:22PM) Core:1 "[(06/28/2025 03:47:22PM)] Core 1 | PID 2245 | PRINT: "Hello from process_1246 [instruction 8]""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | SLEEP: for 271ms"
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | DECLARE: var10 = 30"
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | DECLARE: var11 = 12"
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Hello from process_1246 [instruction 12]""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Hello from process_1246 [instruction 13]""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:47:23PM) Core:1 "[(06/28/2025 03:47:23PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | SLEEP: for 193ms"
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | ADD: 48 + 16 = 64"
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Hello from process_1246 [instruction 18]""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | SUBTRACT: 93 - 19 = 74"
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | ADD: 19 + 48 = 67"
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | DECLARE: var21 = 38"
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | SLEEP: for 176ms"
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | PRINT: "Hello from process_1246 [instruction 23]""
(06/28/2025 03:47:24PM) Core:1 "[(06/28/2025 03:47:24PM)] Core 1 | PID 2245 | SLEEP: for 186ms"
(06/28/2025 03:47:25PM) Core:1 "[(06/28/2025 03:47:25PM)] Core 1 | PID 2245 | SLEEP: for 449ms"
(06/28/2025 03:47:25PM) Core:1 "[(06/28/2025 03:47:25PM)] Core 1 | PID 2245 | PRINT: "Hello from process_1246 [instruction 26]""
(06/28/2025 03:47:25PM) Core:1 "[(06/28/2025 03:47:25PM)] Core 1 | PID 2245 | DECLARE: var27 = 99"
(06/28/2025 03:47:25PM) Core:1 "[(06/28/2025 03:47:25PM)] Core 1 | PID 2245 | PRINT: "Hello from process_1246 [instruction 28]""
