(06/28/2025 03:48:44PM) Core:3 "[(06/28/2025 03:48:44PM)] Core 3 | PID 2327 | DECLARE: var0 = 47"
(06/28/2025 03:48:44PM) Core:3 "[(06/28/2025 03:48:44PM)] Core 3 | PID 2327 | DECLARE: var1 = 11"
(06/28/2025 03:48:44PM) Core:3 "[(06/28/2025 03:48:44PM)] Core 3 | PID 2327 | DECLARE: var2 = 45"
(06/28/2025 03:48:44PM) Core:3 "[(06/28/2025 03:48:44PM)] Core 3 | PID 2327 | DECLARE: var3 = 45"
(06/28/2025 03:48:44PM) Core:3 "[(06/28/2025 03:48:44PM)] Core 3 | PID 2327 | DECLARE: var4 = 94"
(06/28/2025 03:48:44PM) Core:3 "[(06/28/2025 03:48:44PM)] Core 3 | PID 2327 | SLEEP: for 371ms"
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | SLEEP: for 409ms"
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | SLEEP: for 151ms"
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | DECLARE: var3 = 78"
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | ADD: 94 + 47 = 141"
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | PRINT: "Hello from process_1328 [instruction 5]""
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | DECLARE: var6 = 63"
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | SLEEP: for 282ms"
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | ADD: 78 + 94 = 172"
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | PRINT: "Hello from process_1328 [instruction 9]""
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | PRINT: "Hello from process_1328 [instruction 10]""
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | DECLARE: var11 = 86"
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | DECLARE: var12 = 82"
(06/28/2025 03:48:45PM) Core:3 "[(06/28/2025 03:48:45PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | SLEEP: for 382ms"
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | SLEEP: for 334ms"
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | ADD: 11 + 45 = 56"
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | DECLARE: var17 = 84"
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:48:46PM) Core:3 "[(06/28/2025 03:48:46PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | ADD: 94 + 47 = 141"
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | DECLARE: var20 = 40"
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | SUBTRACT: 45 - 78 = 0"
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:48:47PM) Core:3 "[(06/28/2025 03:48:47PM)] Core 3 | PID 2327 | PRINT: "Loop iteration 1 (outer 4)""
