(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | DECLARE: var0 = 88"
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | DECLARE: var1 = 76"
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | DECLARE: var2 = 88"
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | DECLARE: var3 = 94"
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | DECLARE: var4 = 62"
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | PRINT: "Hello from process_1586 [instruction 0]""
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | PRINT: "Hello from process_1586 [instruction 1]""
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | SLEEP: for 289ms"
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | DECLARE: var4 = 38"
(06/28/2025 03:53:05PM) Core:3 "[(06/28/2025 03:53:05PM)] Core 3 | PID 2585 | ADD: 88 + 76 = 164"
(06/28/2025 03:53:06PM) Core:3 "[(06/28/2025 03:53:06PM)] Core 3 | PID 2585 | SLEEP: for 399ms"
(06/28/2025 03:53:06PM) Core:3 "[(06/28/2025 03:53:06PM)] Core 3 | PID 2585 | SLEEP: for 313ms"
(06/28/2025 03:53:06PM) Core:3 "[(06/28/2025 03:53:06PM)] Core 3 | PID 2585 | SLEEP: for 366ms"
(06/28/2025 03:53:06PM) Core:3 "[(06/28/2025 03:53:06PM)] Core 3 | PID 2585 | SLEEP: for 145ms"
(06/28/2025 03:53:06PM) Core:3 "[(06/28/2025 03:53:06PM)] Core 3 | PID 2585 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:53:06PM) Core:3 "[(06/28/2025 03:53:06PM)] Core 3 | PID 2585 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:53:06PM) Core:3 "[(06/28/2025 03:53:06PM)] Core 3 | PID 2585 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:53:06PM) Core:3 "[(06/28/2025 03:53:06PM)] Core 3 | PID 2585 | PRINT: "Loop iteration 1 (outer 2)""
