(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | DECLARE: var0 = 1"
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | DECLARE: var1 = 22"
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | DECLARE: var2 = 28"
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | DECLARE: var3 = 83"
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | DECLARE: var4 = 21"
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | DECLARE: var1 = 99"
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | PRINT: "Hello from process_1453 [instruction 2]""
(06/28/2025 03:50:50PM) Core:3 "[(06/28/2025 03:50:50PM)] Core 3 | PID 2452 | ADD: 83 + 21 = 104"
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | SLEEP: for 439ms"
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | SLEEP: for 416ms"
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | PRINT: "Hello from process_1453 [instruction 6]""
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | PRINT: "Hello from process_1453 [instruction 7]""
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | PRINT: "Hello from process_1453 [instruction 8]""
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:51PM) Core:3 "[(06/28/2025 03:50:51PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "[(06/28/2025 03:50:52PM)] Core 3 | PID 2452 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:52PM) Core:3 "Process completed successfully"
