(06/28/2025 03:55:13PM) Core:1 "[(06/28/2025 03:55:13PM)] Core 1 | PID 2712 | DECLARE: var0 = 59"
(06/28/2025 03:55:13PM) Core:1 "[(06/28/2025 03:55:13PM)] Core 1 | PID 2712 | DECLARE: var1 = 79"
(06/28/2025 03:55:13PM) Core:1 "[(06/28/2025 03:55:13PM)] Core 1 | PID 2712 | DECLARE: var2 = 10"
(06/28/2025 03:55:13PM) Core:1 "[(06/28/2025 03:55:13PM)] Core 1 | PID 2712 | DECLARE: var3 = 37"
(06/28/2025 03:55:13PM) Core:1 "[(06/28/2025 03:55:13PM)] Core 1 | PID 2712 | DECLARE: var4 = 28"
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | DECLARE: var1 = 2"
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Hello from process_1713 [instruction 2]""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Hello from process_1713 [instruction 3]""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | ADD: 28 + 59 = 87"
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | ADD: 59 + 2 = 61"
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | SLEEP: for 384ms"
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Hello from process_1713 [instruction 7]""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:55:13PM) Core:3 "[(06/28/2025 03:55:13PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | PRINT: "Hello from process_1713 [instruction 9]""
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | DECLARE: var10 = 81"
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | SUBTRACT: 2 - 10 = 0"
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | SUBTRACT: 10 - 37 = 0"
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:55:14PM) Core:3 "[(06/28/2025 03:55:14PM)] Core 3 | PID 2712 | PRINT: "Loop iteration 3 (outer 2)""
