Process name: p28
Process ID: 28
Logs:

(06/26/2025 06:57:11PM) Core:0 "DECLARE var0 = 55"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:14PM) Core:0 "Hello from p28 [21]"
(06/26/2025 06:57:14PM) Core:0 "SUBTRACT result22 = 29 - 96"
(06/26/2025 06:57:14PM) Core:0 "Hello from p28 [23]"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:14PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:14PM) Core:0 "SUBTRACT result26 = 6 - 29"
(06/26/2025 06:57:14PM) Core:0 "Hello from p28 [27]"
(06/26/2025 06:57:14PM) Core:0 "Hello from p28 [28]"
(06/26/2025 06:57:15PM) Core:0 "DECLARE var29 = 99"
(06/26/2025 06:57:15PM) Core:0 "Hello from p28 [30]"
(06/26/2025 06:57:15PM) Core:0 "Hello from p28 [31]"
(06/26/2025 06:57:15PM) Core:0 "ADD result32 = 29 + 96"
(06/26/2025 06:57:15PM) Core:0 "Hello from p28 [33]"
(06/26/2025 06:57:15PM) Core:0 "ADD result34 = 47 + 55"
(06/26/2025 06:57:16PM) Core:0 "DECLARE var36 = 86"
(06/26/2025 06:57:16PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:16PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:16PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:16PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:16PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:16PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:16PM) Core:0 "ADD result38 = 96 + 47"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:17PM) Core:0 "DECLARE var40 = 19"
(06/26/2025 06:57:17PM) Core:0 "DECLARE var41 = 51"
(06/26/2025 06:57:17PM) Core:0 "DECLARE var42 = 40"
(06/26/2025 06:57:17PM) Core:0 "Hello from p28 [43]"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:17PM) Core:0 "ADD result45 = 55 + 6"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 1"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 2"
(06/26/2025 06:57:17PM) Core:0 "Loop iteration 3"
(06/26/2025 06:57:18PM) Core:0 "SUBTRACT result48 = 96 - 47"
(06/26/2025 06:57:18PM) Core:0 "DECLARE var49 = 5"
(06/26/2025 08:32:37PM) Core:1 "DECLARE var0 = 98"
(06/26/2025 08:32:37PM) Core:1 "DECLARE var1 = 34"
(06/26/2025 08:32:38PM) Core:1 "DECLARE var2 = 49"
(06/26/2025 08:32:38PM) Core:1 "DECLARE var3 = 81"
(06/26/2025 08:32:38PM) Core:1 "DECLARE var4 = 14"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:39PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:40PM) Core:1 "DECLARE var9 = 70"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:40PM) Core:1 "ADD result11 = 34 + 49"
(06/26/2025 08:32:40PM) Core:1 "DECLARE var12 = 100"
(06/26/2025 08:32:40PM) Core:1 "ADD result13 = 81 + 14"
(06/26/2025 08:32:40PM) Core:1 "SUBTRACT result14 = 14 - 98"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:40PM) Core:1 "SUBTRACT result16 = 34 - 49"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:40PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "DECLARE var18 = 31"
(06/26/2025 08:32:41PM) Core:1 "DECLARE var19 = 100"
(06/26/2025 08:32:41PM) Core:1 "DECLARE var20 = 61"
(06/26/2025 08:32:41PM) Core:1 "DECLARE var21 = 92"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "ADD result23 = 81 + 14"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:41PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:41PM) Core:1 "Hello from p28 [26]"
(06/26/2025 08:32:42PM) Core:1 "Hello from p28 [27]"
(06/26/2025 08:32:42PM) Core:1 "ADD result28 = 81 + 14"
(06/26/2025 08:32:42PM) Core:1 "DECLARE var30 = 9"
(06/26/2025 08:32:42PM) Core:1 "ADD result31 = 34 + 49"
(06/26/2025 08:32:42PM) Core:1 "Hello from p28 [32]"
(06/26/2025 08:32:42PM) Core:1 "DECLARE var33 = 29"
(06/26/2025 08:32:42PM) Core:1 "Hello from p28 [34]"
(06/26/2025 08:32:43PM) Core:1 "Hello from p28 [35]"
(06/26/2025 08:32:45PM) Core:1 "DECLARE var38 = 61"
(06/26/2025 08:32:45PM) Core:1 "ADD result39 = 14 + 98"
(06/26/2025 08:32:45PM) Core:1 "Hello from p28 [40]"
(06/26/2025 08:32:45PM) Core:1 "ADD result41 = 34 + 49"
(06/26/2025 08:32:45PM) Core:1 "DECLARE var42 = 93"
(06/26/2025 08:32:45PM) Core:1 "Hello from p28 [43]"
(06/26/2025 08:32:45PM) Core:1 "Hello from p28 [44]"
(06/26/2025 08:32:46PM) Core:1 "ADD result46 = 34 + 49"
(06/26/2025 08:32:46PM) Core:1 "SUBTRACT result48 = 81 - 14"
(06/26/2025 08:32:46PM) Core:1 "ADD result49 = 14 + 98"
(06/26/2025 08:32:48PM) Core:1 "DECLARE var52 = 52"
(06/26/2025 08:32:48PM) Core:1 "Hello from p28 [53]"
(06/26/2025 08:32:49PM) Core:1 "Hello from p28 [54]"
(06/26/2025 08:32:49PM) Core:1 "SUBTRACT result56 = 34 - 49"
(06/26/2025 08:32:50PM) Core:1 "DECLARE var57 = 45"
(06/26/2025 08:32:52PM) Core:1 "Hello from p28 [60]"
(06/26/2025 08:32:52PM) Core:1 "DECLARE var61 = 17"
(06/26/2025 08:32:52PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:52PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:52PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:52PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:52PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:52PM) Core:1 "Loop iteration 3"
(06/26/2025 08:32:52PM) Core:1 "Loop iteration 1"
(06/26/2025 08:32:52PM) Core:1 "Loop iteration 2"
(06/26/2025 08:32:52PM) Core:1 "Loop iteration 3"
(06/26/2025 09:12:03PM) Core:0 "DECLARE var0 = 79"
(06/26/2025 09:12:03PM) Core:0 "DECLARE var1 = 25"
(06/26/2025 09:12:03PM) Core:0 "DECLARE var2 = 87"
(06/26/2025 09:12:03PM) Core:0 "DECLARE var3 = 18"
(06/26/2025 09:12:04PM) Core:0 "DECLARE var4 = 35"
(06/26/2025 09:12:04PM) Core:0 "Hello from p28 [5]"
(06/26/2025 09:12:04PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:04PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:04PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:04PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:04PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:04PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:04PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:04PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:04PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:05PM) Core:0 "Hello from p28 [8]"
(06/26/2025 09:12:05PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:05PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:05PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:05PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:05PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:05PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:05PM) Core:0 "SUBTRACT result10 = 79 - 25"
(06/26/2025 09:12:06PM) Core:0 "ADD result12 = 87 + 18"
(06/26/2025 09:12:06PM) Core:0 "ADD result13 = 18 + 35"
(06/26/2025 09:12:06PM) Core:0 "DECLARE var14 = 42"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:06PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:07PM) Core:0 "SUBTRACT result16 = 25 - 87"
(06/26/2025 09:12:07PM) Core:0 "SUBTRACT result17 = 87 - 18"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:07PM) Core:0 "ADD result19 = 35 + 79"
(06/26/2025 09:12:07PM) Core:0 "SUBTRACT result20 = 79 - 25"
(06/26/2025 09:12:07PM) Core:0 "Hello from p28 [21]"
(06/26/2025 09:12:07PM) Core:0 "DECLARE var22 = 38"
(06/26/2025 09:12:07PM) Core:0 "SUBTRACT result23 = 18 - 35"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:07PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:08PM) Core:0 "SUBTRACT result26 = 25 - 87"
(06/26/2025 09:12:09PM) Core:0 "ADD result28 = 18 + 35"
(06/26/2025 09:12:09PM) Core:0 "Hello from p28 [29]"
(06/26/2025 09:12:10PM) Core:0 "Hello from p28 [31]"
(06/26/2025 09:12:10PM) Core:0 "SUBTRACT result32 = 87 - 18"
(06/26/2025 09:12:11PM) Core:0 "SUBTRACT result34 = 35 - 79"
(06/26/2025 09:12:11PM) Core:0 "ADD result35 = 79 + 25"
(06/26/2025 09:12:11PM) Core:0 "ADD result36 = 25 + 87"
(06/26/2025 09:12:11PM) Core:0 "ADD result37 = 87 + 18"
(06/26/2025 09:12:11PM) Core:0 "DECLARE var38 = 29"
(06/26/2025 09:12:11PM) Core:0 "ADD result39 = 35 + 79"
(06/26/2025 09:12:11PM) Core:0 "SUBTRACT result40 = 79 - 25"
(06/26/2025 09:12:12PM) Core:0 "ADD result41 = 25 + 87"
(06/26/2025 09:12:12PM) Core:0 "DECLARE var42 = 94"
(06/26/2025 09:12:12PM) Core:0 "ADD result44 = 35 + 79"
(06/26/2025 09:12:12PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:12PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:12PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:12PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:12PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:12PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:13PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:13PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:13PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:13PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:13PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:13PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:13PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:13PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:13PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:14PM) Core:0 "ADD result48 = 18 + 35"
(06/26/2025 09:12:14PM) Core:0 "DECLARE var49 = 14"
(06/26/2025 09:12:14PM) Core:0 "DECLARE var50 = 97"
(06/26/2025 09:12:14PM) Core:0 "ADD result51 = 25 + 87"
(06/26/2025 09:12:14PM) Core:0 "SUBTRACT result52 = 87 - 18"
(06/26/2025 09:12:14PM) Core:0 "Hello from p28 [53]"
(06/26/2025 09:12:14PM) Core:0 "Hello from p28 [54]"
(06/26/2025 09:12:14PM) Core:0 "Hello from p28 [55]"
(06/26/2025 09:12:14PM) Core:0 "Hello from p28 [56]"
(06/26/2025 09:12:15PM) Core:0 "Hello from p28 [57]"
(06/26/2025 09:12:15PM) Core:0 "Hello from p28 [58]"
(06/26/2025 09:12:17PM) Core:0 "ADD result61 = 25 + 87"
(06/26/2025 09:12:17PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:17PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:17PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:17PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:17PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:17PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:17PM) Core:0 "DECLARE var63 = 88"
(06/26/2025 09:12:17PM) Core:0 "ADD result65 = 79 + 25"
(06/26/2025 09:12:17PM) Core:0 "Hello from p28 [66]"
(06/26/2025 09:12:18PM) Core:0 "DECLARE var67 = 26"
(06/26/2025 09:12:19PM) Core:0 "SUBTRACT result70 = 79 - 25"
(06/26/2025 09:12:20PM) Core:0 "SUBTRACT result71 = 25 - 87"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:20PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:20PM) Core:0 "SUBTRACT result73 = 18 - 35"
(06/26/2025 09:12:20PM) Core:0 "DECLARE var74 = 40"
(06/26/2025 09:12:21PM) Core:0 "SUBTRACT result76 = 25 - 87"
(06/26/2025 09:12:21PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:21PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:21PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:21PM) Core:0 "Loop iteration 1"
(06/26/2025 09:12:21PM) Core:0 "Loop iteration 2"
(06/26/2025 09:12:21PM) Core:0 "Loop iteration 3"
(06/26/2025 09:12:21PM) Core:0 "Loop iteration 1"
