(06/28/2025 03:47:56PM) Core:2 "[(06/28/2025 03:47:56PM)] Core 2 | PID 2280 | DECLARE: var0 = 11"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | DECLARE: var1 = 17"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | DECLARE: var2 = 74"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | DECLARE: var3 = 31"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | DECLARE: var4 = 61"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | ADD: 11 + 17 = 28"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | SUBTRACT: 17 - 74 = 0"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | SUBTRACT: 74 - 31 = 43"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | SUBTRACT: 31 - 61 = 0"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | ADD: 11 + 17 = 28"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Hello from process_1281 [instruction 6]""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | DECLARE: var7 = 91"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | SUBTRACT: 31 - 61 = 0"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Hello from process_1281 [instruction 9]""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | SUBTRACT: 11 - 17 = 0"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | SUBTRACT: 74 - 31 = 43"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Hello from process_1281 [instruction 13]""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | SUBTRACT: 61 - 11 = 50"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | DECLARE: var15 = 54"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Hello from process_1281 [instruction 16]""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | ADD: 31 + 61 = 92"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | DECLARE: var19 = 68"
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:47:57PM) Core:2 "[(06/28/2025 03:47:57PM)] Core 2 | PID 2280 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:47:57PM) Core:2 "Process completed successfully"
