(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | DECLARE: var0 = 64"
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | DECLARE: var1 = 7"
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | DECLARE: var2 = 4"
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | DECLARE: var3 = 39"
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | DECLARE: var4 = 2"
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | SLEEP: for 402ms"
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Hello from process_1501 [instruction 1]""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Hello from process_1501 [instruction 3]""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | SUBTRACT: 2 - 64 = 0"
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:51:39PM) Core:1 "[(06/28/2025 03:51:39PM)] Core 1 | PID 2500 | PRINT: "Loop iteration 2 (outer 2)""
