(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | DECLARE: var0 = 24"
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | DECLARE: var1 = 83"
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | DECLARE: var2 = 46"
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | DECLARE: var3 = 78"
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | DECLARE: var4 = 95"
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | PRINT: "Hello from process_1326 [instruction 0]""
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:48:42PM) Core:1 "[(06/28/2025 03:48:42PM)] Core 1 | PID 2325 | PRINT: "Loop iteration 2 (outer 3)""
