(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | DECLARE: var0 = 26"
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | DECLARE: var1 = 64"
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | DECLARE: var2 = 49"
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | DECLARE: var3 = 37"
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | DECLARE: var4 = 14"
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Hello from process_1299 [instruction 1]""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Hello from process_1299 [instruction 2]""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | DECLARE: var3 = 58"
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | DECLARE: var4 = 96"
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Hello from process_1299 [instruction 5]""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | ADD: 64 + 49 = 113"
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | ADD: 49 + 58 = 107"
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Hello from process_1299 [instruction 8]""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:48:15PM) Core:0 "[(06/28/2025 03:48:15PM)] Core 0 | PID 2298 | PRINT: "Loop iteration 2 (outer 3)""
