(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | DECLARE: var0 = 87"
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | DECLARE: var1 = 99"
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | DECLARE: var2 = 48"
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | DECLARE: var3 = 62"
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | DECLARE: var4 = 37"
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Hello from process_1653 [instruction 1]""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Hello from process_1653 [instruction 2]""
(06/28/2025 03:54:12PM) Core:3 "[(06/28/2025 03:54:12PM)] Core 3 | PID 2652 | PRINT: "Hello from process_1653 [instruction 3]""
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | SLEEP: for 301ms"
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | ADD: 87 + 99 = 186"
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | PRINT: "Hello from process_1653 [instruction 6]""
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | SUBTRACT: 48 - 62 = 0"
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | SUBTRACT: 62 - 37 = 25"
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | ADD: 37 + 87 = 124"
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | SLEEP: for 230ms"
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | DECLARE: var11 = 61"
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | PRINT: "Hello from process_1653 [instruction 12]""
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | PRINT: "Hello from process_1653 [instruction 13]""
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:54:13PM) Core:3 "[(06/28/2025 03:54:13PM)] Core 3 | PID 2652 | PRINT: "Loop iteration 1 (outer 2)""
