(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | DECLARE: var0 = 86"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | DECLARE: var1 = 43"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | DECLARE: var2 = 78"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | DECLARE: var3 = 7"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | DECLARE: var4 = 78"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | ADD: 86 + 43 = 129"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | SUBTRACT: 43 - 78 = 0"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | ADD: 78 + 7 = 85"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Hello from process_1389 [instruction 3]""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | DECLARE: var4 = 65"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | ADD: 86 + 43 = 129"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | SUBTRACT: 43 - 78 = 0"
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Hello from process_1389 [instruction 8]""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | PRINT: "Hello from process_1389 [instruction 9]""
(06/28/2025 03:49:46PM) Core:0 "[(06/28/2025 03:49:46PM)] Core 0 | PID 2388 | ADD: 86 + 43 = 129"
