(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | DECLARE: var0 = 13"
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | DECLARE: var1 = 82"
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | DECLARE: var2 = 2"
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | DECLARE: var3 = 73"
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | DECLARE: var4 = 94"
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | PRINT: "Hello from process_1658 [instruction 0]""
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | ADD: 82 + 2 = 84"
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:54:17PM) Core:1 "[(06/28/2025 03:54:17PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | SLEEP: for 280ms"
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | ADD: 94 + 13 = 107"
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | SLEEP: for 278ms"
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Hello from process_1658 [instruction 7]""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | SUBTRACT: 73 - 94 = 0"
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Hello from process_1658 [instruction 9]""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Hello from process_1658 [instruction 10]""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | SUBTRACT: 82 - 2 = 80"
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Hello from process_1658 [instruction 12]""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | DECLARE: var13 = 21"
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:54:18PM) Core:1 "[(06/28/2025 03:54:18PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:54:19PM) Core:1 "[(06/28/2025 03:54:19PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:54:19PM) Core:1 "[(06/28/2025 03:54:19PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:54:19PM) Core:1 "[(06/28/2025 03:54:19PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:54:19PM) Core:1 "[(06/28/2025 03:54:19PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:54:19PM) Core:1 "[(06/28/2025 03:54:19PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:54:19PM) Core:1 "[(06/28/2025 03:54:19PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:54:19PM) Core:1 "[(06/28/2025 03:54:19PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:54:19PM) Core:1 "[(06/28/2025 03:54:19PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:54:19PM) Core:1 "[(06/28/2025 03:54:19PM)] Core 1 | PID 2657 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:54:19PM) Core:1 "Process completed successfully"
