(06/28/2025 03:51:16PM) Core:2 "[(06/28/2025 03:51:16PM)] Core 2 | PID 2478 | DECLARE: var0 = 34"
(06/28/2025 03:51:16PM) Core:2 "[(06/28/2025 03:51:16PM)] Core 2 | PID 2478 | DECLARE: var1 = 20"
(06/28/2025 03:51:16PM) Core:2 "[(06/28/2025 03:51:16PM)] Core 2 | PID 2478 | DECLARE: var2 = 69"
(06/28/2025 03:51:16PM) Core:2 "[(06/28/2025 03:51:16PM)] Core 2 | PID 2478 | DECLARE: var3 = 55"
(06/28/2025 03:51:16PM) Core:2 "[(06/28/2025 03:51:16PM)] Core 2 | PID 2478 | DECLARE: var4 = 50"
(06/28/2025 03:51:16PM) Core:2 "[(06/28/2025 03:51:16PM)] Core 2 | PID 2478 | PRINT: "Hello from process_1479 [instruction 0]""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | ADD: 69 + 55 = 124"
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | SUBTRACT: 55 - 50 = 5"
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | SUBTRACT: 50 - 34 = 16"
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | DECLARE: var5 = 30"
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | SUBTRACT: 69 - 55 = 14"
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | PRINT: "Hello from process_1479 [instruction 8]""
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | ADD: 50 + 34 = 84"
(06/28/2025 03:51:17PM) Core:2 "[(06/28/2025 03:51:17PM)] Core 2 | PID 2478 | DECLARE: var10 = 91"
