(06/28/2025 03:52:36PM) Core:1 "[(06/28/2025 03:52:36PM)] Core 1 | PID 2557 | DECLARE: var0 = 80"
(06/28/2025 03:52:36PM) Core:1 "[(06/28/2025 03:52:36PM)] Core 1 | PID 2557 | DECLARE: var1 = 17"
(06/28/2025 03:52:36PM) Core:1 "[(06/28/2025 03:52:36PM)] Core 1 | PID 2557 | DECLARE: var2 = 2"
(06/28/2025 03:52:36PM) Core:1 "[(06/28/2025 03:52:36PM)] Core 1 | PID 2557 | DECLARE: var3 = 92"
(06/28/2025 03:52:36PM) Core:1 "[(06/28/2025 03:52:36PM)] Core 1 | PID 2557 | DECLARE: var4 = 82"
(06/28/2025 03:52:36PM) Core:1 "[(06/28/2025 03:52:36PM)] Core 1 | PID 2557 | ADD: 80 + 17 = 97"
(06/28/2025 03:52:36PM) Core:1 "[(06/28/2025 03:52:36PM)] Core 1 | PID 2557 | PRINT: "Hello from process_1558 [instruction 1]""
(06/28/2025 03:52:36PM) Core:1 "[(06/28/2025 03:52:36PM)] Core 1 | PID 2557 | DECLARE: var2 = 8"
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | SLEEP: for 449ms"
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | ADD: 80 + 17 = 97"
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | ADD: 17 + 8 = 25"
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | SUBTRACT: 8 - 92 = 0"
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | DECLARE: var8 = 84"
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | DECLARE: var9 = 57"
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | SUBTRACT: 80 - 17 = 63"
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:52:37PM) Core:1 "[(06/28/2025 03:52:37PM)] Core 1 | PID 2557 | PRINT: "Loop iteration 3 (outer 1)""
