(06/28/2025 03:49:23PM) Core:3 "[(06/28/2025 03:49:23PM)] Core 3 | PID 2366 | DECLARE: var0 = 97"
(06/28/2025 03:49:23PM) Core:3 "[(06/28/2025 03:49:23PM)] Core 3 | PID 2366 | DECLARE: var1 = 86"
(06/28/2025 03:49:23PM) Core:3 "[(06/28/2025 03:49:23PM)] Core 3 | PID 2366 | DECLARE: var2 = 15"
(06/28/2025 03:49:23PM) Core:3 "[(06/28/2025 03:49:23PM)] Core 3 | PID 2366 | DECLARE: var3 = 46"
(06/28/2025 03:49:23PM) Core:3 "[(06/28/2025 03:49:23PM)] Core 3 | PID 2366 | DECLARE: var4 = 70"
(06/28/2025 03:49:23PM) Core:3 "[(06/28/2025 03:49:23PM)] Core 3 | PID 2366 | PRINT: "Hello from process_1367 [instruction 0]""
(06/28/2025 03:49:23PM) Core:3 "[(06/28/2025 03:49:23PM)] Core 3 | PID 2366 | DECLARE: var1 = 24"
(06/28/2025 03:49:23PM) Core:3 "[(06/28/2025 03:49:23PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:49:23PM) Core:3 "[(06/28/2025 03:49:23PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Hello from process_1367 [instruction 4]""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | SUBTRACT: 97 - 24 = 73"
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:49:24PM) Core:3 "[(06/28/2025 03:49:24PM)] Core 3 | PID 2366 | PRINT: "Loop iteration 1 (outer 4)""
