(06/28/2025 03:50:39PM) Core:3 "[(06/28/2025 03:50:39PM)] Core 3 | PID 2441 | DECLARE: var0 = 54"
(06/28/2025 03:50:39PM) Core:3 "[(06/28/2025 03:50:39PM)] Core 3 | PID 2441 | DECLARE: var1 = 13"
(06/28/2025 03:50:39PM) Core:3 "[(06/28/2025 03:50:39PM)] Core 3 | PID 2441 | DECLARE: var2 = 78"
(06/28/2025 03:50:39PM) Core:3 "[(06/28/2025 03:50:39PM)] Core 3 | PID 2441 | DECLARE: var3 = 73"
(06/28/2025 03:50:39PM) Core:3 "[(06/28/2025 03:50:39PM)] Core 3 | PID 2441 | DECLARE: var4 = 60"
(06/28/2025 03:50:39PM) Core:3 "[(06/28/2025 03:50:39PM)] Core 3 | PID 2441 | SUBTRACT: 54 - 13 = 41"
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | SLEEP: for 475ms"
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | SUBTRACT: 78 - 73 = 5"
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | ADD: 73 + 60 = 133"
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | SLEEP: for 303ms"
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | PRINT: "Hello from process_1442 [instruction 5]""
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:40PM) Core:3 "[(06/28/2025 03:50:40PM)] Core 3 | PID 2441 | PRINT: "Loop iteration 3 (outer 2)""
